id,username,email,first_name,last_name,addresses,age,gender,persona,discount_persona
4673,user4673,nathaniel.roberts@example.com,Nathaniel,Roberts,"[{'first_name': 'Nathaniel', 'last_name': 'Roberts', 'address1': '45443 Abigail Trail', 'address2': '', 'country': 'US', 'city': 'Port Zachary', 'state': 'NV', 'zipcode': '89717', 'default': True}]",43,M,housewares_floral_seasonal,discount_indifferent
4674,user4674,tara.miller@example.com,Tara,Miller,"[{'first_name': 'Tara', 'last_name': 'Miller', 'address1': '38886 James Path', 'address2': '', 'country': 'US', 'city': 'West Sabrina', 'state': 'PA', 'zipcode': '18190', 'default': True}]",22,F,apparel_footwear_accessories,lower_priced_products
4675,user4675,travis.barnes@example.com,Travis,Barnes,"[{'first_name': 'Travis', 'last_name': 'Barnes', 'address1': '6396 Roberts Light', 'address2': '', 'country': 'US', 'city': 'Jordanport', 'state': 'MN', 'zipcode': '55658', 'default': True}]",32,M,groceries_seasonal_tools,all_discounts
4676,user4676,kayla.morris@example.com,Kayla,Morris,"[{'first_name': 'Kayla', 'last_name': 'Morris', 'address1': '5225 Paul Fall Suite 386', 'address2': '', 'country': 'US', 'city': 'Allenborough', 'state': 'RI', 'zipcode': '02915', 'default': True}]",51,F,outdoors_instruments_groceries,all_discounts
4677,user4677,cassandra.freeman@example.com,Cassandra,Freeman,"[{'first_name': 'Cassandra', 'last_name': 'Freeman', 'address1': '0467 Thomas Centers Apt. 806', 'address2': '', 'country': 'US', 'city': 'Lake Sandraborough', 'state': 'HI', 'zipcode': '96867', 'default': True}]",20,F,housewares_floral_seasonal,lower_priced_products
4678,user4678,christopher.olson@example.com,Christopher,Olson,"[{'first_name': 'Christopher', 'last_name': 'Olson', 'address1': '366 Tracy Streets Apt. 555', 'address2': '', 'country': 'US', 'city': 'Aaronhaven', 'state': 'ID', 'zipcode': '83204', 'default': True}]",59,M,footwear_jewelry_furniture,all_discounts
4679,user4679,walter.williams@example.com,Walter,Williams,"[{'first_name': 'Walter', 'last_name': 'Williams', 'address1': '382 Abigail Road Suite 776', 'address2': '', 'country': 'US', 'city': 'New Frederick', 'state': 'TX', 'zipcode': '77849', 'default': True}]",41,M,seasonal_furniture_floral,lower_priced_products
4680,user4680,aaron.holder@example.com,Aaron,Holder,"[{'first_name': 'Aaron', 'last_name': 'Holder', 'address1': '43345 Ballard Track', 'address2': '', 'country': 'US', 'city': 'Lake Tricia', 'state': 'MN', 'zipcode': '55789', 'default': True}]",39,M,tools_housewares_apparel,discount_indifferent
4681,user4681,david.james@example.com,David,James,"[{'first_name': 'David', 'last_name': 'James', 'address1': '479 Heather Heights', 'address2': '', 'country': 'US', 'city': 'New Coreyborough', 'state': 'MT', 'zipcode': '59678', 'default': True}]",28,M,homedecor_electronics_outdoors,lower_priced_products
4682,user4682,elizabeth.salinas@example.com,Elizabeth,Salinas,"[{'first_name': 'Elizabeth', 'last_name': 'Salinas', 'address1': '873 Joseph Prairie', 'address2': '', 'country': 'US', 'city': 'Willisshire', 'state': 'NJ', 'zipcode': '08097', 'default': True}]",27,F,furniture_homedecor_housewares,all_discounts
4683,user4683,richard.branch@example.com,Richard,Branch,"[{'first_name': 'Richard', 'last_name': 'Branch', 'address1': '645 Darren Port Suite 188', 'address2': '', 'country': 'US', 'city': 'North Kristen', 'state': 'MO', 'zipcode': '63064', 'default': True}]",57,M,tools_housewares_apparel,lower_priced_products
4684,user4684,kathleen.velazquez@example.com,Kathleen,Velazquez,"[{'first_name': 'Kathleen', 'last_name': 'Velazquez', 'address1': '99058 Debbie Lane', 'address2': '', 'country': 'US', 'city': 'South Dawn', 'state': 'AL', 'zipcode': '35500', 'default': True}]",29,F,outdoors_instruments_groceries,discount_indifferent
4685,user4685,amanda.gilbert@example.com,Amanda,Gilbert,"[{'first_name': 'Amanda', 'last_name': 'Gilbert', 'address1': '839 Glover Hill', 'address2': '', 'country': 'US', 'city': 'North Stephentown', 'state': 'WY', 'zipcode': '82982', 'default': True}]",45,F,apparel_footwear_accessories,discount_indifferent
4686,user4686,brandon.hernandez@example.com,Brandon,Hernandez,"[{'first_name': 'Brandon', 'last_name': 'Hernandez', 'address1': '49027 Green Hill', 'address2': '', 'country': 'US', 'city': 'Allenland', 'state': 'WI', 'zipcode': '53379', 'default': True}]",31,M,books_apparel_homedecor,lower_priced_products
4687,user4687,daniel.ramirez@example.com,Daniel,Ramirez,"[{'first_name': 'Daniel', 'last_name': 'Ramirez', 'address1': '8143 Jeffrey Springs Apt. 705', 'address2': '', 'country': 'US', 'city': 'East David', 'state': 'RI', 'zipcode': '02878', 'default': True}]",23,M,outdoors_instruments_groceries,lower_priced_products
4688,user4688,lisa.davis@example.com,Lisa,Davis,"[{'first_name': 'Lisa', 'last_name': 'Davis', 'address1': '418 Moore Lock Apt. 316', 'address2': '', 'country': 'US', 'city': 'Albertmouth', 'state': 'ME', 'zipcode': '04039', 'default': True}]",18,F,accessories_groceries_books,discount_indifferent
4689,user4689,jordan.edwards@example.com,Jordan,Edwards,"[{'first_name': 'Jordan', 'last_name': 'Edwards', 'address1': '36307 Carter Rue', 'address2': '', 'country': 'US', 'city': 'Port Nancyfort', 'state': 'ME', 'zipcode': '04549', 'default': True}]",36,M,floral_beauty_jewelry,lower_priced_products
4690,user4690,gregory.edwards@example.com,Gregory,Edwards,"[{'first_name': 'Gregory', 'last_name': 'Edwards', 'address1': '534 Megan Light', 'address2': '', 'country': 'US', 'city': 'East Mary', 'state': 'VA', 'zipcode': '22195', 'default': True}]",62,M,furniture_homedecor_housewares,all_discounts
4691,user4691,paul.clayton@example.com,Paul,Clayton,"[{'first_name': 'Paul', 'last_name': 'Clayton', 'address1': '18044 Scott Mountains', 'address2': '', 'country': 'US', 'city': 'North Jasontown', 'state': 'CT', 'zipcode': '06376', 'default': True}]",31,M,apparel_footwear_accessories,all_discounts
4692,user4692,jeremy.lee@example.com,Jeremy,Lee,"[{'first_name': 'Jeremy', 'last_name': 'Lee', 'address1': '813 Murphy Meadow', 'address2': '', 'country': 'US', 'city': 'Port Davidland', 'state': 'MS', 'zipcode': '39000', 'default': True}]",30,M,tools_housewares_apparel,lower_priced_products
4693,user4693,john.torres@example.com,John,Torres,"[{'first_name': 'John', 'last_name': 'Torres', 'address1': '24386 Gutierrez Trail Suite 369', 'address2': '', 'country': 'US', 'city': 'West April', 'state': 'AK', 'zipcode': '99625', 'default': True}]",30,M,instruments_books_electronics,discount_indifferent
4694,user4694,jennifer.thompson@example.com,Jennifer,Thompson,"[{'first_name': 'Jennifer', 'last_name': 'Thompson', 'address1': '289 Kevin Cove Suite 881', 'address2': '', 'country': 'US', 'city': 'North Brucefort', 'state': 'OH', 'zipcode': '45419', 'default': True}]",35,F,footwear_jewelry_furniture,all_discounts
4695,user4695,jenna.morgan@example.com,Jenna,Morgan,"[{'first_name': 'Jenna', 'last_name': 'Morgan', 'address1': '455 Anna Manors', 'address2': '', 'country': 'US', 'city': 'Jamietown', 'state': 'OH', 'zipcode': '43424', 'default': True}]",33,F,beauty_accessories_instruments,lower_priced_products
4696,user4696,donald.crawford@example.com,Donald,Crawford,"[{'first_name': 'Donald', 'last_name': 'Crawford', 'address1': '27346 Cole Gardens Suite 139', 'address2': '', 'country': 'US', 'city': 'East Ronald', 'state': 'MA', 'zipcode': '02149', 'default': True}]",51,M,housewares_tools_beauty,lower_priced_products
4697,user4697,jamie.lambert@example.com,Jamie,Lambert,"[{'first_name': 'Jamie', 'last_name': 'Lambert', 'address1': '78785 Miller Track Suite 122', 'address2': '', 'country': 'US', 'city': 'Shepardshire', 'state': 'TX', 'zipcode': '79313', 'default': True}]",35,F,accessories_groceries_books,lower_priced_products
4698,user4698,kristi.gibson@example.com,Kristi,Gibson,"[{'first_name': 'Kristi', 'last_name': 'Gibson', 'address1': '735 Donald Motorway Suite 388', 'address2': '', 'country': 'US', 'city': 'East Luismouth', 'state': 'MD', 'zipcode': '21341', 'default': True}]",35,F,housewares_tools_beauty,discount_indifferent
4699,user4699,nicole.sharp@example.com,Nicole,Sharp,"[{'first_name': 'Nicole', 'last_name': 'Sharp', 'address1': '1251 Davis Green', 'address2': '', 'country': 'US', 'city': 'East Tiffany', 'state': 'IA', 'zipcode': '50469', 'default': True}]",23,F,accessories_groceries_books,discount_indifferent
4700,user4700,matthew.bennett@example.com,Matthew,Bennett,"[{'first_name': 'Matthew', 'last_name': 'Bennett', 'address1': '795 Walker Corner', 'address2': '', 'country': 'US', 'city': 'Nelsonfort', 'state': 'DE', 'zipcode': '19863', 'default': True}]",64,M,seasonal_furniture_floral,lower_priced_products
4701,user4701,charles.meyer@example.com,Charles,Meyer,"[{'first_name': 'Charles', 'last_name': 'Meyer', 'address1': '7711 Amber Road', 'address2': '', 'country': 'US', 'city': 'South Timothy', 'state': 'OH', 'zipcode': '44677', 'default': True}]",27,M,footwear_jewelry_furniture,all_discounts
4702,user4702,nicholas.bautista@example.com,Nicholas,Bautista,"[{'first_name': 'Nicholas', 'last_name': 'Bautista', 'address1': '03412 Nolan Passage', 'address2': '', 'country': 'US', 'city': 'New Paula', 'state': 'NC', 'zipcode': '28653', 'default': True}]",21,M,accessories_groceries_books,lower_priced_products
4703,user4703,william.snyder@example.com,William,Snyder,"[{'first_name': 'William', 'last_name': 'Snyder', 'address1': '501 Rogers Drive', 'address2': '', 'country': 'US', 'city': 'Phillipshaven', 'state': 'DC', 'zipcode': '20017', 'default': True}]",40,M,books_apparel_homedecor,all_discounts
4704,user4704,steven.jarvis@example.com,Steven,Jarvis,"[{'first_name': 'Steven', 'last_name': 'Jarvis', 'address1': '17304 Huang Island', 'address2': '', 'country': 'US', 'city': 'South Lauren', 'state': 'AZ', 'zipcode': '85673', 'default': True}]",38,M,apparel_footwear_accessories,all_discounts
4705,user4705,anna.simon@example.com,Anna,Simon,"[{'first_name': 'Anna', 'last_name': 'Simon', 'address1': '8959 Devin Run', 'address2': '', 'country': 'US', 'city': 'North Debbieberg', 'state': 'MT', 'zipcode': '59313', 'default': True}]",32,F,tools_housewares_apparel,all_discounts
4706,user4706,eugene.serrano@example.com,Eugene,Serrano,"[{'first_name': 'Eugene', 'last_name': 'Serrano', 'address1': '820 Adams Lights', 'address2': '', 'country': 'US', 'city': 'Josephberg', 'state': 'SC', 'zipcode': '29137', 'default': True}]",32,M,accessories_groceries_books,discount_indifferent
4707,user4707,samantha.johnson@example.com,Samantha,Johnson,"[{'first_name': 'Samantha', 'last_name': 'Johnson', 'address1': '6031 Rachel Shores', 'address2': '', 'country': 'US', 'city': 'Millerville', 'state': 'NH', 'zipcode': '03106', 'default': True}]",45,F,books_apparel_homedecor,all_discounts
4708,user4708,stephanie.andrade@example.com,Stephanie,Andrade,"[{'first_name': 'Stephanie', 'last_name': 'Andrade', 'address1': '8430 Cooper Expressway', 'address2': '', 'country': 'US', 'city': 'Smithton', 'state': 'WY', 'zipcode': '83116', 'default': True}]",25,F,beauty_accessories_instruments,all_discounts
4709,user4709,brittany.bryant@example.com,Brittany,Bryant,"[{'first_name': 'Brittany', 'last_name': 'Bryant', 'address1': '9746 Riley Villages Suite 219', 'address2': '', 'country': 'US', 'city': 'Gallowayfort', 'state': 'NH', 'zipcode': '03746', 'default': True}]",47,F,beauty_accessories_instruments,all_discounts
4710,user4710,wendy.marshall@example.com,Wendy,Marshall,"[{'first_name': 'Wendy', 'last_name': 'Marshall', 'address1': '104 Pham Locks', 'address2': '', 'country': 'US', 'city': 'Shannonberg', 'state': 'ID', 'zipcode': '83647', 'default': True}]",40,F,homedecor_electronics_outdoors,lower_priced_products
4711,user4711,nicole.evans@example.com,Nicole,Evans,"[{'first_name': 'Nicole', 'last_name': 'Evans', 'address1': '14730 Cox Falls', 'address2': '', 'country': 'US', 'city': 'Peterhaven', 'state': 'KS', 'zipcode': '66912', 'default': True}]",32,F,groceries_seasonal_tools,lower_priced_products
4712,user4712,michael.stevens@example.com,Michael,Stevens,"[{'first_name': 'Michael', 'last_name': 'Stevens', 'address1': '09247 Miller Burgs Suite 135', 'address2': '', 'country': 'US', 'city': 'Parkberg', 'state': 'UT', 'zipcode': '84727', 'default': True}]",34,M,tools_housewares_apparel,discount_indifferent
4713,user4713,scott.dixon@example.com,Scott,Dixon,"[{'first_name': 'Scott', 'last_name': 'Dixon', 'address1': '14045 Marcus Junction Apt. 915', 'address2': '', 'country': 'US', 'city': 'Williamland', 'state': 'NY', 'zipcode': '10121', 'default': True}]",27,M,housewares_floral_seasonal,lower_priced_products
4714,user4714,andrea.mckenzie@example.com,Andrea,Mckenzie,"[{'first_name': 'Andrea', 'last_name': 'Mckenzie', 'address1': '045 Williams Estate', 'address2': '', 'country': 'US', 'city': 'East Justinville', 'state': 'VT', 'zipcode': '05073', 'default': True}]",44,F,beauty_accessories_instruments,lower_priced_products
4715,user4715,amanda.juarez@example.com,Amanda,Juarez,"[{'first_name': 'Amanda', 'last_name': 'Juarez', 'address1': '7274 Burns Pike Apt. 768', 'address2': '', 'country': 'US', 'city': 'Williamsmouth', 'state': 'VA', 'zipcode': '23587', 'default': True}]",35,F,accessories_groceries_books,lower_priced_products
4716,user4716,sarah.fernandez@example.com,Sarah,Fernandez,"[{'first_name': 'Sarah', 'last_name': 'Fernandez', 'address1': '7109 Lawrence Track Apt. 668', 'address2': '', 'country': 'US', 'city': 'Haileystad', 'state': 'SC', 'zipcode': '29744', 'default': True}]",29,F,housewares_floral_seasonal,all_discounts
4717,user4717,gabriel.stevens@example.com,Gabriel,Stevens,"[{'first_name': 'Gabriel', 'last_name': 'Stevens', 'address1': '6108 Hannah Gateway', 'address2': '', 'country': 'US', 'city': 'Edwardburgh', 'state': 'HI', 'zipcode': '96806', 'default': True}]",38,M,housewares_tools_beauty,discount_indifferent
4718,user4718,jessica.smith@example.com,Jessica,Smith,"[{'first_name': 'Jessica', 'last_name': 'Smith', 'address1': '8664 Tyler Summit', 'address2': '', 'country': 'US', 'city': 'Richardside', 'state': 'TX', 'zipcode': '77341', 'default': True}]",72,F,seasonal_furniture_floral,lower_priced_products
4719,user4719,brittany.kennedy@example.com,Brittany,Kennedy,"[{'first_name': 'Brittany', 'last_name': 'Kennedy', 'address1': '54471 Andrew Valleys Suite 951', 'address2': '', 'country': 'US', 'city': 'Lake Michael', 'state': 'MD', 'zipcode': '21044', 'default': True}]",33,F,apparel_footwear_accessories,discount_indifferent
4720,user4720,shane.hatfield@example.com,Shane,Hatfield,"[{'first_name': 'Shane', 'last_name': 'Hatfield', 'address1': '156 Alex Brooks Suite 505', 'address2': '', 'country': 'US', 'city': 'North Angelachester', 'state': 'KY', 'zipcode': '42670', 'default': True}]",54,M,homedecor_electronics_outdoors,lower_priced_products
4721,user4721,james.young@example.com,James,Young,"[{'first_name': 'James', 'last_name': 'Young', 'address1': '35395 Ryan Run Suite 882', 'address2': '', 'country': 'US', 'city': 'North Calvintown', 'state': 'NC', 'zipcode': '27461', 'default': True}]",30,M,footwear_jewelry_furniture,lower_priced_products
4722,user4722,diana.white@example.com,Diana,White,"[{'first_name': 'Diana', 'last_name': 'White', 'address1': '1067 Amber Oval Suite 689', 'address2': '', 'country': 'US', 'city': 'Millershire', 'state': 'GA', 'zipcode': '31378', 'default': True}]",20,F,outdoors_instruments_groceries,all_discounts
4723,user4723,logan.lucas@example.com,Logan,Lucas,"[{'first_name': 'Logan', 'last_name': 'Lucas', 'address1': '3243 Spencer Street Suite 288', 'address2': '', 'country': 'US', 'city': 'Stoutbury', 'state': 'PA', 'zipcode': '16848', 'default': True}]",25,M,housewares_floral_seasonal,all_discounts
4724,user4724,michael.porter@example.com,Michael,Porter,"[{'first_name': 'Michael', 'last_name': 'Porter', 'address1': '8908 Reyes Ferry', 'address2': '', 'country': 'US', 'city': 'West Anthony', 'state': 'SC', 'zipcode': '29535', 'default': True}]",32,M,electronics_outdoors_footwear,lower_priced_products
4725,user4725,john.lara@example.com,John,Lara,"[{'first_name': 'John', 'last_name': 'Lara', 'address1': '181 Diaz Mountain Apt. 522', 'address2': '', 'country': 'US', 'city': 'New Mikayla', 'state': 'SC', 'zipcode': '29172', 'default': True}]",26,M,footwear_jewelry_furniture,lower_priced_products
4726,user4726,david.martin@example.com,David,Martin,"[{'first_name': 'David', 'last_name': 'Martin', 'address1': '762 Yesenia Ramp', 'address2': '', 'country': 'US', 'city': 'Port Whitneymouth', 'state': 'MO', 'zipcode': '64944', 'default': True}]",18,M,groceries_seasonal_tools,all_discounts
4727,user4727,erica.moore@example.com,Erica,Moore,"[{'first_name': 'Erica', 'last_name': 'Moore', 'address1': '467 Hamilton Pass Apt. 484', 'address2': '', 'country': 'US', 'city': 'New Sheri', 'state': 'AK', 'zipcode': '99934', 'default': True}]",54,F,beauty_accessories_instruments,discount_indifferent
4728,user4728,john.armstrong@example.com,John,Armstrong,"[{'first_name': 'John', 'last_name': 'Armstrong', 'address1': '292 Mendoza Point Suite 426', 'address2': '', 'country': 'US', 'city': 'Fritztown', 'state': 'DC', 'zipcode': '20034', 'default': True}]",48,M,housewares_tools_beauty,all_discounts
4729,user4729,andrew.vargas@example.com,Andrew,Vargas,"[{'first_name': 'Andrew', 'last_name': 'Vargas', 'address1': '380 Matthew Springs Suite 012', 'address2': '', 'country': 'US', 'city': 'Port Kristen', 'state': 'ND', 'zipcode': '58487', 'default': True}]",43,M,floral_beauty_jewelry,discount_indifferent
